FR0014005HJ9;07/04/22;22.85;22.85;22.23;22.23;89313
FR0000064784;07/04/22;106.00;108.20;105.40;105.60;5705
FR0012882389;07/04/22;88.40;88.40;87.20;87.60;4575
FR0000124570;07/04/22;15.14;15.35;14.71;14.71;171189
FR0000130577;07/04/22;54.74;55.28;54.24;54.32;733084
FR0000039091;07/04/22;879.00;887.00;866.00;866.00;288
FR0000130395;07/04/22;191.00;191.50;188.00;189.10;59759
FR0000121634;07/04/22;120.00;121.50;119.50;121.50;318
FR0000121121;07/04/22;75.90;77.50;75.90;76.40;117941
FR0000120693;07/04/22;199.90;200.60;196.70;197.65;404637
FR0000052516;07/04/22;43.60;43.80;42.85;43.40;3608
FR0000052292;07/04/22;1300.00;1313.50;1276.50;1277.00;61702
FR0000131906;07/04/22;22.40;23.00;21.895;21.93;1664073
FR0000031684;07/04/22;35.90;37.00;35.80;36.40;27159
FR0013269123;07/04/22;26.32;26.54;25.93;25.93;336706
FR0010451203;07/04/22;17.43;17.775;17.13;17.455;1648167
FR0000073272;07/04/22;102.00;103.30;100.46;100.72;776475
FR0000120578;07/04/22;99.39;100.80;98.76;99.91;3491330
FR0010411983;07/04/22;27.45;27.45;26.65;26.65;346911
LU0088087324;07/04/22;8.356;8.432;8.224;8.378;756593
FR0010282822;07/04/22;90.30;91.80;88.80;90.00;6996
FR0000125007;07/04/22;49.85;50.93;49.615;50.01;2078039
FR0000121709;07/04/22;125.50;125.50;123.60;123.60;80383
AN8068571086;07/04/22;37.05;37.90;36.80;36.80;10210
FR0013199916;07/04/22;136.60;137.80;133.40;133.40;9020
FR0013227113;07/04/22;159.85;162.10;158.15;158.40;58454
FR0000050809;07/04/22;169.20;171.00;165.80;166.10;26152
FR0012757854;07/04/22;20.28;20.40;19.83;19.86;343231
FR0000064271;07/04/22;97.00;99.00;96.00;96.10;3762
NL00150001Q9;07/04/22;13.772;14.09;13.538;13.538;4363767
NL0000226223;07/04/22;35.77;36.49;35.105;35.25;2417084
FR0000121972;07/04/22;145.30;146.56;143.62;143.86;1011775
FR0000121220;07/04/22;65.20;67.30;65.12;65.98;462257
NL0014559478;07/04/22;10.98;11.46;10.92;11.17;552162
FR0000051807;07/04/22;334.60;341.10;333.90;336.70;121985
FR0000054900;07/04/22;8.41;8.45;8.21;8.275;241361
FR0013230612;07/04/22;24.55;24.55;24.30;24.50;11427
FR0004188670;07/04/22;12.88;13.04;12.80;12.96;1146
FR0005691656;07/04/22;124.00;125.10;120.50;120.90;33068
FR0000120271;07/04/22;45.16;45.91;44.73;44.91;6334970
FR0000054470;07/04/22;40.05;40.78;39.56;39.62;316018
FR0013326246;07/04/22;67.89;69.50;67.24;67.35;699660
FR0000031775;07/04/22;29.70;30.45;29.65;29.70;64156
FR0004186856;07/04/22;141.20;141.20;138.00;139.80;3631
FR0000124141;07/04/22;28.01;28.14;26.98;27.12;2815101
FR0000031577;07/04/22;370.00;377.50;369.50;375.00;4456
FR0000127771;07/04/22;11.70;11.84;11.625;11.635;2053225
FR0013506730;07/04/22;11.235;11.505;11.05;11.26;739348
FR0004056851;07/04/22;16.10;16.41;15.67;15.77;363373
FR0011995588;07/04/22;19.38;19.76;19.16;19.38;36937
FR0013447729;07/04/22;21.92;22.26;21.86;21.96;98887
FR0013357621;07/04/22;44.50;45.20;44.20;44.75;13307
FR0011981968;07/04/22;37.85;38.70;37.26;37.37;809942
BE0974310428;07/04/22;6.20;6.325;6.12;6.12;184178
FR0000060402;08/04/22;43.16;43.90;42.86;42.86;72957
FR0000120404;08/04/22;27.46;27.78;27.01;27.32;824257
FR0000045072;08/04/22;9.93;10.086;9.755;9.885;14056365
FR0010340141;08/04/22;128.00;130.50;127.40;128.90;83115
FR0000031122;08/04/22;4.032;4.08;3.941;3.965;1647906
FR0000120073;08/04/22;161.90;162.44;161.04;162.22;489475
NL0000235190;08/04/22;103.70;105.18;102.54;103.40;964702
FR0004180537;08/04/22;49.00;49.10;48.90;48.90;35998
FR0010313833;08/04/22;108.15;109.20;106.90;107.40;127313
FR0013258662;08/04/22;11.88;11.98;11.70;11.78;78045
FR0010220475;08/04/22;20.25;21.05;20.19;20.77;1669788
FR0000033219;08/04/22;144.80;148.40;144.80;147.60;2503
FR0014004L86;08/04/22;146.70;148.60;146.00;146.00;71631
FR0004125920;08/04/22;59.25;60.05;58.65;59.15;104932
FR0014005AL0;08/04/22;28.10;28.58;27.96;28.54;28946
LU0569974404;08/04/22;36.33;37.08;36.28;36.34;373529
FR0014003U94;08/04/22;6.585;6.60;6.33;6.40;66871
FR0000039216;08/04/22;650.00;650.00;650.00;650.00;1
FR0010481960;08/04/22;119.60;120.00;116.60;118.20;5185
FR0000071946;08/04/22;132.50;132.50;129.20;130.10;18118
FR0000051732;08/04/22;22.46;22.54;21.82;22.30;788493
MC0000031187;08/04/22;67.80;67.80;64.40;66.00;46
FR0004023208;08/04/22;65.00;66.20;64.80;66.00;243
FR0000120966;08/04/22;46.20;46.74;45.94;46.60;41116
FR0000035164;08/04/22;13.30;13.34;13.08;13.18;36871
FR0013280286;08/04/22;100.70;101.40;98.40;100.25;99662
FR0014003FE9;08/04/22;13.68;13.68;12.70;12.75;30987
FR0000120644;08/04/22;52.13;52.66;51.87;52.24;1183969
FR0000131104;08/04/22;48.10;48.355;47.21;47.845;4548333
FR0000039299;08/04/22;4.49;4.518;4.46;4.484;702609
FR0000061137;08/04/22;556.00;566.00;554.00;554.00;50
FR0006174348;08/04/22;25.20;25.57;25.20;25.57;565293
FR0000120172;08/04/22;19.81;20.21;19.80;20.17;3229895
FR0000125338;08/04/22;193.25;194.25;189.45;189.70;425523
FR0010828137;08/04/22;14.32;14.78;14.32;14.48;49467
FR0000130403;08/04/22;602.50;605.50;592.50;600.00;3679
FR0000120222;08/04/22;21.84;21.84;21.82;21.84;314028
NL0010949392;08/04/22;5.70;5.70;5.70;5.70;51
FR0000125585;08/04/22;15.90;16.11;15.70;15.90;169609
FR0010667147;08/04/22;10.73;10.73;10.57;10.62;178778
FR0000064578;08/04/22;70.45;71.80;70.45;71.65;110802
FR0000060303;08/04/22;15.35;15.50;15.10;15.50;2596
FR0000120628;08/04/22;25.755;25.945;25.57;25.765;5240860
FR0000053381;08/04/22;8.87;9.08;8.845;8.99;187449
FR0000077919;08/04/22;19.88;20.02;19.54;20.02;127102
FR0000125486;08/04/22;89.11;89.83;87.40;88.17;1207663
GB0002374006;08/04/22;47.80;48.60;47.80;48.40;573
FR0013154002;08/04/22;396.00;397.00;372.20;373.70;43833
FR0014003TT8;08/04/22;43.965;44.09;41.76;41.97;1439657
FR0010908533;08/04/22;46.90;47.95;46.81;47.80;884951
FR0010242511;08/04/22;8.554;8.608;8.466;8.608;2869777
FR0000121667;08/04/22;164.85;165.90;162.50;164.75;453297
FR0011950732;08/04/22;2.652;2.746;2.562;2.624;1471108
FR0012435121;08/04/22;12.56;13.03;12.51;12.94;385110
FR0000120503;08/04/22;30.70;31.14;30.65;30.80;922846
FR0010208488;08/04/22;11.776;11.82;11.614;11.614;9425477
NL0006294274;08/04/22;85.10;86.50;84.96;85.52;97991
FR0000121147;08/04/22;23.24;23.50;22.34;22.79;1029680
FR0000131757;08/04/22;152.20;156.10;151.90;153.70;62545
FR0014000MR3;08/04/22;99.50;99.74;98.04;99.74;524951
FR0010221234;08/04/22;9.895;9.93;9.80;9.93;208570
FR0012789949;08/04/22;0.492;0.4974;0.492;0.4974;2641067
FR0014005DA7;08/04/22;19.10;19.10;18.50;18.56;5755
FR0013451333;08/04/22;35.40;35.60;34.80;35.01;134335
FR0000130452;08/04/22;89.32;90.46;87.98;88.50;289348
FR0000050353;08/04/22;20.80;21.15;20.65;20.65;12198
FR0000033409;08/04/22;85.60;85.80;85.20;85.20;308
FR0011476928;08/04/22;46.88;47.50;46.80;47.32;36205
FR0013176526;08/04/22;16.755;16.91;16.20;16.495;1314269
FR0000044471;08/04/22;21.30;21.50;21.20;21.30;356
FR0010533075;08/04/22;16.43;16.60;16.15;16.35;860058
FR0010040865;08/04/22;110.20;111.40;110.00;110.90;88612
FR0000130809;08/04/22;21.75;22.085;21.305;21.865;5308558
US3696043013;08/04/22;81.60;82.60;81.60;82.60;97
FR0011726835;08/04/22;112.50;118.00;111.10;112.40;143298
FR0000121329;08/04/22;118.10;120.45;118.10;119.95;651011
CH0012214059;08/04/22;42.00;42.70;42.00;42.30;29521
MA0000011488;08/04/22;12.20;12.35;12.15;12.20;681
FR0000035081;08/04/22;58.10;58.10;56.85;57.35;68789
FR0010929125;08/04/22;336.00;336.00;312.50;312.50;1563
FR0010259150;08/04/22;116.50;116.80;113.40;115.30;164635
FR0000073298;08/04/22;43.20;43.20;42.10;42.65;38619
FR0004024222;08/04/22;55.60;55.60;54.10;54.10;16935
FR0000121485;08/04/22;555.00;559.30;545.80;551.30;126407
FR0010386334;08/04/22;20.06;20.40;19.65;20.38;168527
FR0000121964;08/04/22;22.02;22.60;22.01;22.60;676709
FR0013204336;08/04/22;85.40;86.00;84.60;85.00;2074
FR0010307819;08/04/22;83.80;84.70;83.42;83.42;517551
FR0000065484;08/04/22;43.60;43.60;42.60;42.60;10970
FR0000121014;08/04/22;632.40;636.00;622.00;631.70;382228
FR0000121204;08/04/22;89.75;90.50;89.40;90.20;45414
FR0000121261;08/04/22;117.70;118.30;115.25;116.85;343536
FR0000130213;08/04/22;25.40;25.42;25.34;25.34;78855
FR0000053225;08/04/22;17.20;17.45;17.13;17.25;40808
FR0000076986;08/04/22;6250.00;6250.00;6250.00;6250.00;1
US58933Y1055;08/04/22;79.60;80.40;78.00;80.40;2265
LU1598757687;08/04/22;28.35;28.80;28.015;28.28;3917717
FR0000038606;08/04/22;23.90;24.35;23.85;24.15;11331
FR0011675362;08/04/22;40.45;41.00;39.98;40.00;88740
FR0000044448;08/04/22;81.65;82.65;80.20;82.10;70608
FR0000120859;08/04/22;37.12;37.86;37.04;37.62;67882
FI0009000681;08/04/22;4.9935;5.047;4.949;5.014;327247
FR0010112524;08/04/22;29.34;29.86;29.28;29.46;86672
FR0000062234;08/04/22;1112.00;1128.00;1112.00;1122.00;258
FR0000120321;08/04/22;370.05;372.00;364.75;367.85;327622
FR0000133308;08/04/22;10.884;11.08;10.882;11.036;6258061
FR0000184798;08/04/22;35.43;36.90;34.80;36.88;427268
FR0014005HJ9;08/04/22;22.54;22.54;22.10;22.19;63182
FR0000064784;08/04/22;107.00;108.20;106.00;106.20;4381
FR0012882389;08/04/22;88.00;88.30;85.70;86.40;8089
FR0000124570;08/04/22;15.18;15.18;14.64;14.73;269778
FR0000130577;08/04/22;54.82;55.34;54.42;55.12;543927
FR0000039091;08/04/22;880.00;880.00;864.00;876.00;355
FR0000130395;08/04/22;190.60;195.00;190.50;195.00;38473
FR0000121634;08/04/22;121.50;121.50;119.50;120.00;679
FR0000121121;08/04/22;77.30;77.75;76.45;77.35;100958
FR0000120693;08/04/22;199.75;202.00;198.75;201.30;397903
FR0000052516;08/04/22;43.05;43.95;43.05;43.95;3468
FR0000052292;08/04/22;1288.50;1295.00;1271.00;1294.00;54696
FR0000131906;08/04/22;22.395;22.50;21.465;21.855;1689546
FR0000031684;08/04/22;36.90;37.05;36.50;37.05;10890
FR0013269123;08/04/22;26.35;26.45;26.12;26.44;165942
FR0010451203;08/04/22;17.60;18.14;17.59;18.09;975228
FR0000073272;08/04/22;101.98;104.46;101.22;101.70;627265
FR0000120578;08/04/22;100.60;104.88;100.58;104.46;3858993
FR0010411983;08/04/22;27.00;27.80;26.89;27.78;323301
LU0088087324;08/04/22;8.404;8.544;8.294;8.544;932166
FR0010282822;08/04/22;89.90;90.00;88.10;89.30;6051
FR0000125007;08/04/22;51.04;52.34;50.83;51.36;1621910
FR0000121709;08/04/22;124.70;125.40;124.00;125.40;49572
AN8068571086;08/04/22;36.95;38.85;36.95;38.85;15588
FR0013199916;08/04/22;135.00;139.00;134.60;138.00;13671
FR0013227113;08/04/22;161.25;162.20;156.70;157.15;37131
FR0000050809;08/04/22;167.90;168.90;165.40;167.00;19299
FR0012757854;08/04/22;20.04;20.42;20.02;20.20;189595
FR0000064271;08/04/22;96.20;97.90;95.40;97.30;2287
NL00150001Q9;08/04/22;13.966;14.08;13.692;13.772;5442827
NL0000226223;08/04/22;35.91;36.73;34.82;35.035;1973475
FR0000121972;08/04/22;145.46;147.10;144.06;145.50;886867
FR0000121220;08/04/22;68.80;70.84;68.72;69.60;567390
NL0014559478;08/04/22;11.22;11.39;11.125;11.33;573266
FR0000051807;08/04/22;338.40;342.20;337.30;339.00;106424
FR0000054900;08/04/22;8.23;8.395;8.215;8.31;172952
FR0013230612;08/04/22;24.65;24.65;24.15;24.25;6623
FR0004188670;08/04/22;13.02;13.20;12.96;13.00;9261
FR0005691656;08/04/22;123.30;123.70;121.00;122.30;19874
FR0000120271;08/04/22;45.28;45.85;45.12;45.66;5623325
FR0000054470;08/04/22;40.00;40.20;39.11;39.29;337064
FR0013326246;08/04/22;68.04;69.21;67.88;68.59;426666
FR0000031775;08/04/22;30.15;30.65;29.85;30.55;28826
FR0004186856;08/04/22;138.60;140.60;137.60;139.40;1949
FR0000124141;08/04/22;27.45;27.76;27.20;27.43;1608954
FR0000031577;08/04/22;374.00;374.00;352.00;353.00;8206
FR0000127771;08/04/22;11.74;11.745;11.615;11.665;2265275
FR0013506730;08/04/22;11.255;11.595;11.255;11.56;630928
FR0004056851;08/04/22;15.96;16.20;15.60;15.815;221973
FR0011995588;08/04/22;19.48;19.86;19.06;19.12;20848
FR0013447729;08/04/22;22.00;22.36;21.94;22.06;57174
FR0013357621;08/04/22;44.75;45.30;44.25;45.05;8187
FR0011981968;08/04/22;37.90;37.99;35.68;36.29;922995
BE0974310428;08/04/22;6.25;6.285;6.105;6.19;180041
FR0000060402;11/04/22;42.80;43.38;42.56;43.26;53486
FR0000120404;11/04/22;27.23;27.86;26.89;27.67;591585
FR0000045072;11/04/22;9.96;10.138;9.852;10.008;8919309
FR0010340141;11/04/22;128.55;137.55;127.85;136.20;108959
FR0000031122;11/04/22;3.95;4.063;3.899;4.04;2451308
FR0000120073;11/04/22;162.00;164.88;161.92;164.00;779163
NL0000235190;11/04/22;102.58;105.36;101.56;104.44;1223534
FR0004180537;11/04/22;48.90;49.10;48.90;48.90;2504
FR0010313833;11/04/22;107.45;109.05;106.55;106.95;202465
FR0013258662;11/04/22;11.82;12.02;11.78;11.78;81672
FR0010220475;11/04/22;20.75;21.11;20.38;20.61;1442869
FR0000033219;11/04/22;145.40;150.00;145.40;149.00;4489
FR0014004L86;11/04/22;147.70;155.40;146.90;154.80;122261
FR0004125920;11/04/22;59.20;60.20;59.20;59.50;131948
FR0014005AL0;11/04/22;28.66;28.66;27.70;27.70;25460
LU0569974404;11/04/22;36.30;36.88;36.05;36.24;261874
FR0014003U94;11/04/22;6.50;6.50;6.25;6.28;58047
FR0000039216;11/04/22;650.00;650.00;645.00;645.00;2
FR0010481960;11/04/22;119.00;121.80;118.20;121.40;4737
FR0000076952;11/04/22;5000.00;5000.00;5000.00;5000.00;3
FR0000071946;11/04/22;129.60;130.20;127.50;127.50;22529
FR0000051732;11/04/22;22.22;22.50;21.80;21.98;751859
MC0000031187;11/04/22;65.40;66.40;64.60;66.40;181
FR0004023208;11/04/22;66.00;66.00;65.00;65.80;989
FR0000120966;11/04/22;46.90;47.12;46.60;46.66;27103
FR0000035164;11/04/22;13.20;13.20;12.74;12.92;108091
FR0013280286;11/04/22;100.30;101.35;98.50;98.74;92627
FR0014003FE9;11/04/22;12.70;12.88;12.41;12.52;33440
FR0000120644;11/04/22;52.11;53.19;52.11;52.32;1260596
FR0000131104;11/04/22;49.09;49.785;48.19;48.745;3231849
FR0000039299;11/04/22;4.486;4.53;4.456;4.50;861302
FR0000061137;11/04/22;556.00;558.00;554.00;558.00;7
FR0006174348;11/04/22;25.50;25.59;25.20;25.26;618101
FR0000120172;11/04/22;20.06;20.46;20.04;20.41;3626045
FR0000125338;11/04/22;188.45;191.10;186.85;189.45;342919
FR0010828137;11/04/22;14.32;15.12;14.32;14.98;59087
US1491231015;11/04/22;188.50;201.00;188.50;201.00;60
FR0000079659;11/04/22;6150.00;6150.00;6150.00;6150.00;1
FR0000045601;11/04/22;845.00;845.00;845.00;845.00;10
FR0000130403;11/04/22;594.50;596.50;586.50;587.00;4922
FR0000120222;11/04/22;21.84;21.86;21.82;21.84;474591
NL0010949392;11/04/22;5.80;5.80;5.60;5.60;324
FR0000125585;11/04/22;15.90;16.00;15.60;15.70;199909
FR0010667147;11/04/22;10.90;11.14;10.82;11.02;488379
FR0000064578;11/04/22;71.90;73.65;71.60;73.65;117282
FR0000060303;11/04/22;15.50;15.85;15.50;15.80;7216
FR0000120628;11/04/22;25.84;26.775;25.84;26.50;6813578
FR0000053381;11/04/22;9.095;9.14;8.915;9.065;166723
FR0000077919;11/04/22;20.02;20.20;19.54;20.02;178090
FR0000125486;11/04/22;89.31;91.32;88.74;90.35;1081106
GB0002374006;11/04/22;48.00;48.00;48.00;48.00;170
FR0013154002;11/04/22;371.20;375.40;355.30;359.00;63295
FR0014003TT8;11/04/22;41.765;41.99;40.31;40.555;1837988
FR0010908533;11/04/22;47.49;48.21;47.11;47.94;823514
FR0010242511;11/04/22;8.558;8.704;8.54;8.564;2806922
FR0000121667;11/04/22;164.05;165.20;161.75;163.25;371642
FR0011950732;11/04/22;2.65;2.66;2.56;2.592;1057553
FR0012435121;11/04/22;12.94;13.21;12.85;12.95;290935
FR0000120503;11/04/22;30.84;31.55;30.83;31.19;1040891
FR0010208488;11/04/22;11.82;11.888;11.484;11.52;6816169
NL0006294274;11/04/22;84.74;85.70;84.00;84.00;91120
FR0000121147;11/04/22;22.85;22.99;22.10;22.70;1074713
FR0000131757;11/04/22;152.00;153.90;147.20;148.90;69989
FR0014000MR3;11/04/22;99.40;100.50;97.84;98.46;326710
FR0010221234;11/04/22;9.93;10.30;9.93;10.17;354724
FR0012789949;11/04/22;0.495;0.4974;0.495;0.4961;1306442
FR0014005DA7;11/04/22;18.50;19.00;18.00;18.40;10803
FR0013451333;11/04/22;34.94;35.16;34.71;34.80;180455
FR0000130452;11/04/22;89.64;91.90;88.92;91.36;270226
FR0000050353;11/04/22;20.60;20.95;20.45;20.90;9968
FR0000033409;11/04/22;85.40;87.40;85.20;86.20;432
FR0011476928;11/04/22;47.20;47.96;47.14;47.42;42449
FR0013176526;11/04/22;16.52;16.56;16.015;16.325;1433888
FR0000044471;11/04/22;21.30;21.80;21.30;21.80;412
FR0010533075;11/04/22;16.305;16.77;16.30;16.76;967366
FR0010040865;11/04/22;111.10;113.10;110.40;112.30;95922
FR0000130809;11/04/22;23.40;23.655;22.745;22.95;9482993
US3696043013;11/04/22;81.60;83.00;81.60;83.00;44
FR0011726835;11/04/22;112.40;113.20;110.70;112.00;69104
FR0000121329;11/04/22;119.15;124.25;118.35;123.00;689142
CH0012214059;11/04/22;42.20;42.55;41.95;42.40;20127
MA0000011488;11/04/22;12.50;12.50;12.15;12.30;328
FR0000035081;11/04/22;57.50;60.15;57.50;60.15;126786
FR0010929125;11/04/22;311.00;319.50;310.00;315.00;1858
FR0010259150;11/04/22;115.30;115.80;114.40;115.20;96713
FR0000073298;11/04/22;42.70;43.00;42.25;42.50;80164
FR0004024222;11/04/22;54.80;54.80;52.70;53.10;20291
FR0000121485;11/04/22;547.50;549.30;532.00;535.30;223482
FR0010386334;11/04/22;20.34;20.50;20.10;20.44;101836
FR0000121964;11/04/22;22.68;23.74;22.56;23.51;909579
FR0013204336;11/04/22;85.00;85.00;84.00;84.20;1617
FR0010307819;11/04/22;83.24;83.84;82.20;82.20;477322
FR0000065484;11/04/22;42.40;42.55;41.10;41.50;8777
FR0000121014;11/04/22;625.30;627.80;616.60;619.90;317758
FR0000121204;11/04/22;90.00;90.75;89.10;90.30;49940
FR0000121261;11/04/22;116.80;118.10;115.40;116.60;317770
FR0000130213;11/04/22;25.34;25.42;25.34;25.38;71043
FR0000053225;11/04/22;17.42;17.80;17.18;17.42;51719
US58933Y1055;11/04/22;80.00;81.50;79.10;79.70;1515
LU1598757687;11/04/22;28.00;28.97;27.985;28.63;3833038
FR0000038606;11/04/22;24.10;24.10;23.35;23.70;23444
FR0011675362;11/04/22;39.29;39.67;38.54;39.41;160631
FR0000044448;11/04/22;82.00;84.10;81.70;81.70;53872
FR0000120859;11/04/22;37.42;37.96;37.20;37.80;53049
FI0009000681;11/04/22;4.9795;5.00;4.9195;4.926;304676
FR0010112524;11/04/22;29.50;30.10;29.46;30.02;120480
FR0000062234;11/04/22;1110.00;1126.00;1110.00;1112.00;248
FR0000120321;11/04/22;367.35;370.55;363.60;364.45;282264
FR0000133308;11/04/22;11.024;11.16;11.024;11.098;6088876
FR0000184798;11/04/22;36.70;37.20;35.80;36.94;334286
FR0014005HJ9;11/04/22;22.19;22.30;21.76;21.80;93341
FR0000064784;11/04/22;107.40;108.40;105.60;108.00;8521
FR0012882389;11/04/22;86.20;86.40;84.80;85.60;4236
FR0000124570;11/04/22;14.74;14.89;14.36;14.72;203824
FR0000130577;11/04/22;55.24;55.60;54.28;54.64;728268
FR0000039091;11/04/22;871.00;878.00;861.00;863.00;260
FR0000130395;11/04/22;196.00;197.10;194.30;196.70;52499
FR0000121634;11/04/22;120.50;121.00;119.50;120.00;550
FR0000121121;11/04/22;77.25;77.70;76.40;76.95;71079
FR0000120693;11/04/22;200.50;201.60;199.05;200.50;388316
FR0000052516;11/04/22;44.10;44.35;43.45;43.60;2519
FR0000052292;11/04/22;1290.00;1292.50;1247.00;1252.50;56572
FR0000131906;11/04/22;21.87;22.42;21.305;22.185;1449383
FR0000031684;11/04/22;37.15;37.85;37.00;37.70;18944
FR0013269123;11/04/22;26.44;26.97;26.41;26.77;211408
FR0010451203;11/04/22;18.10;18.44;17.995;18.015;693428
FR0000073272;11/04/22;100.72;103.60;99.52;102.00;618905
FR0000120578;11/04/22;103.72;106.66;103.70;106.22;2845410
FR0010411983;11/04/22;27.72;28.38;27.72;28.10;330145
LU0088087324;11/04/22;8.546;8.678;8.522;8.67;589446
FR0010282822;11/04/22;90.00;90.00;87.00;88.80;7869
FR0000125007;11/04/22;51.37;52.51;51.04;51.51;1581277
FR0000121709;11/04/22;125.00;125.30;124.00;124.00;38734
AN8068571086;11/04/22;39.00;39.10;38.40;38.55;13095
FR0013199916;11/04/22;136.20;138.80;135.80;135.80;5200
FR0013227113;11/04/22;155.65;157.70;153.80;154.50;45014
FR0000050809;11/04/22;167.20;169.50;166.00;168.70;30537
FR0012757854;11/04/22;20.18;20.78;20.16;20.48;201226
FR0000064271;11/04/22;97.50;97.50;95.10;95.10;1843
NL00150001Q9;11/04/22;13.622;13.974;13.50;13.92;3659253
NL0000226223;11/04/22;35.105;35.75;34.725;34.87;2696411
FR0000121972;11/04/22;144.24;145.92;142.08;143.00;765350
FR0000121220;11/04/22;69.10;70.74;67.88;70.08;363100
NL0014559478;11/04/22;11.29;11.50;11.25;11.305;553970
FR0000051807;11/04/22;338.00;340.20;334.00;337.80;158796
FR0000054900;11/04/22;8.355;8.43;8.21;8.43;232546
FR0013230612;11/04/22;24.20;24.25;23.80;23.90;23521
FR0004188670;11/04/22;13.02;13.04;12.84;12.86;1803
FR0005691656;11/04/22;123.00;125.30;121.50;122.10;22953
FR0000120271;11/04/22;45.64;47.26;45.64;46.625;6022190
FR0000054470;11/04/22;39.00;40.18;38.36;39.29;544575
FR0013326246;11/04/22;68.04;70.12;67.96;69.97;569676
FR0000031775;11/04/22;30.55;30.95;30.30;30.75;49160
FR0004186856;11/04/22;139.40;144.40;139.00;144.40;3842
FR0000124141;11/04/22;27.90;28.58;27.61;27.69;1627750
FR0000031577;11/04/22;353.00;359.50;349.00;358.00;11611
FR0000127771;11/04/22;11.625;11.95;11.625;11.85;2478169
FR0013506730;11/04/22;11.54;11.93;11.51;11.595;656027
FR0004056851;11/04/22;15.765;15.96;15.58;15.80;191650
FR0011995588;11/04/22;19.10;19.80;18.88;19.66;41359
FR0013447729;11/04/22;22.06;22.58;21.84;22.58;117076
FR0013357621;11/04/22;45.00;46.20;44.90;45.85;11042
FR0011981968;11/04/22;35.80;36.71;35.15;35.77;848379
BE0974310428;11/04/22;6.265;6.28;6.08;6.125;253322
FR0014000T90;05/04/22;9.98;9.98;9.84;9.88;20054
FR0000062465;05/04/22;16.00;16.00;14.90;15.00;1708
FR0010557264;05/04/22;11.10;11.17;10.43;10.71;114988
FR0004040608;05/04/22;7.50;7.54;7.50;7.53;32533
FR0012333284;05/04/22;24.20;24.50;23.85;23.85;10891
FR0014007ZB4;05/04/22;13.68;13.68;13.40;13.40;292
FR0000053027;05/04/22;20.40;20.55;19.50;19.70;9549
FR0000074148;05/04/22;43.10;43.40;42.10;42.10;4662
FR0000063737;05/04/22;59.80;59.80;57.30;57.30;5106
FR0011040500;05/04/22;16.90;16.95;16.65;16.65;4072
FR0000074072;05/04/22;15.20;15.28;14.78;15.08;22837
FR0000035370;05/04/22;40.15;40.50;39.05;39.05;4404
FR0000062150;05/04/22;171.00;171.00;171.00;171.00;37
FR0000061129;05/04/22;38.55;38.55;37.75;37.80;2518
FR0000063935;05/04/22;17.00;17.00;16.50;16.50;21100
FR0000045528;05/04/22;79.90;80.00;79.90;79.90;201
FR0010193052;05/04/22;9.12;9.29;8.97;9.01;130203
FR0000053324;05/04/22;13.66;13.72;13.30;13.30;17453
FR0000036675;05/04/22;65.80;66.20;65.60;65.80;1061
FR0013181864;05/04/22;1.0225;1.029;0.9804;0.997;12117727
FR0000053506;05/04/22;24.20;24.45;23.70;23.90;24219
FR0000045213;05/04/22;64.32;65.39;64.00;65.24;393
FR0013426004;05/04/22;4.072;4.072;3.84;3.852;230989
FR0000185514;05/04/22;19.382;19.382;18.90;19.30;2500
FR0010483768;05/04/22;21.86;22.00;21.605;21.605;2291
FR0000130692;05/04/22;20.20;20.20;19.19;19.19;46145
FR0010417345;05/04/22;3.12;3.232;3.002;3.054;198580
FR0014003G01;05/04/22;9.70;9.90;9.65;9.90;21511
GA0000121459;05/04/22;179.50;181.00;177.00;180.00;552
FR0000036816;05/04/22;27.20;27.20;26.70;26.80;579
FR0011466069;05/04/22;6.96;6.96;6.80;6.83;16557
FR0000031023;05/04/22;108.50;108.50;107.00;107.00;496
FR0000120669;05/04/22;32.30;39.30;31.90;38.90;149208
FR0004110310;05/04/22;70.00;70.00;69.40;70.00;408
FR0000054678;05/04/22;3.27;3.30;3.22;3.22;7789
FR0004527638;05/04/22;69.80;69.80;67.80;69.00;679
FR0011665280;05/04/22;5.46;5.67;5.44;5.44;21432
FR0014005SB3;05/04/22;4.25;4.38;4.05;4.15;44260
FR0010588079;05/04/22;33.40;33.40;33.40;33.40;1
FR0000030611;05/04/22;13.40;13.40;13.40;13.40;1
FR0000032526;05/04/22;26.70;26.75;25.60;25.75;30302
FR0010501692;05/04/22;7.18;7.18;6.88;6.96;4339
FR0000066672;05/04/22;17.24;17.36;16.86;17.14;15832
FR0004163111;05/04/22;3.62;3.656;3.574;3.574;63371
FR0000062671;05/04/22;19.20;19.20;18.32;18.40;15897
FR0000065971;05/04/22;167.50;167.50;161.50;161.50;511
FR0000066722;05/04/22;14.22;14.28;13.70;13.82;15910
FR0014003VY4;05/04/22;32.50;32.70;31.90;32.00;3349
FR0004159473;05/04/22;32.00;32.30;31.60;31.80;2473
FR0014004J15;05/04/22;9.65;9.70;9.65;9.70;20127
FR0000051393;05/04/22;58.40;58.40;56.60;56.60;765
FR0000030827;05/04/22;252.00;252.00;250.00;252.00;321
FR0000033243;05/04/22;62.00;62.00;61.60;61.60;41
FR0010341032;05/04/22;46.60;47.00;46.20;47.00;527
FR0000071797;05/04/22;53.00;53.40;53.00;53.00;336
